movieId,imdbId,actor1,actor2,director
2325,124819,5295,45379,165472
2327,100740,1323,286719,165472
2328,120877,249,838,165472
2329,120586,157,411,165472
2330,116481,21057,1828145,165472
2331,120722,456,362,165472
2332,158493,229422,621576,165472
2333,120684,5212,409,165472
2334,133952,243,906,165472
2335,120484,1191,87,165472
2336,127536,318884,191358,165472
2337,120879,191,1667,165472
2338,130018,1349,5327,165472
2339,155753,1795,4754,165472
2340,119643,93,164,165472
2342,116488,227003,719678,165472
2344,89941,685,616,165472
2346,73747,1684,696038,165472
2347,87932,616,62,165472
2348,91954,198,91605,165472
2349,91538,1364,879154,165472
2350,99750,1364,243,165472
2351,50783,556399,673749,165472
2352,85244,297,335,165472
2353,120660,226,432,165472
2354,134067,197354,4815,165472
2355,120623,4929,228,165472
2356,120533,609549,252,165472
2357,140888,5244,702479,165472
2358,120070,176,738399,165472
2359,166396,846,446303,165472
2360,154420,860947,605786,165472
2361,69089,1145,516634,165472
2362,45826,509,847939,165472
2363,47034,847361,442708,165472
2364,87344,994,849006,165472
2365,56142,847396,756292,165472
2366,24216,942039,35877,165472
2367,74751,313,1301,165472
2368,91344,25459,947964,165472
2369,89017,275,187,165472
2370,89087,959,1236,165472
2371,89155,331,833,165472
2372,97366,331,1358,165472
2373,89893,216,557,165472
2374,91159,474,913797,165472
2375,91541,158,148,165472
2376,90264,549,686,165472
2377,89489,706883,278752,165472
2378,87928,43,326,165472
2379,89822,43,807571,165472
2380,91777,43,807571,165472
2381,93756,43,807571,165472
2382,95882,807571,333701,165472
2383,98105,807571,333701,165472
2384,120595,844294,342,165472
2385,119304,106,1573,165472
2387,124198,269463,650702,165472
2388,119248,309348,195017,165472
2389,155975,681,162,165472
2390,147004,95,1363,165472
2391,120324,2,403,165472
2392,141109,474,593,165472
2393,120844,1772,408,165472
2394,120794,174,146,165472
2395,128445,5403,195,165472
2396,138097,1691,929489,165472
2398,39628,58,668361,165472
2399,89961,1545,1475,165472
2400,98115,385,1458,165472
2401,89767,142,605363,165472
2402,89880,23,1077,165472
2403,83944,23,1077,165472
2404,95956,23,1077,165472
2405,89370,14,678,165472
2406,88011,14,678,165472
2407,88933,747,979,165472
2408,94890,747,979,165472
2409,79817,23,1735,165472
2410,84602,23,1735,165472
2411,89927,23,1735,165472
2412,100507,23,1735,165472
2413,88930,107281,347,165472
2414,90357,746583,184893,165472
2415,92173,651,177,165472
2416,90685,1098,1419,165472
2417,91188,658,197,165472
2418,91653,158,1276,165472
2419,91024,396,751638,165472
2420,87538,1494,1552,165472
2421,91326,1552,1494,165472
2422,97647,1494,1552,165472
2423,97958,331,35,165472
2424,128853,158,212,165472
2425,120706,322407,116,165472
2427,120863,9716,20897,165472
2428,133751,108287,245112,165472
2429,120751,234,2,165472
2430,41650,60193,424565,165472
2431,129290,245,518687,165472
2432,120686,21,215,165472
2433,120633,237,38,165472
2435,119336,576,228,165472
2436,120857,333,1132,165472
2439,118564,56,862923,165472
2442,150915,1833,341737,165472
2443,145734,1401,598,165472
2445,132512,174,227,165472
2446,120710,906,756218,165472
2447,139699,4735,685,165472
2448,120458,13,287,165472
2450,91225,67,47,165472
2451,93075,1151,219821,165472
2453,90768,212635,1809,165472
2454,51622,373314,654433,165472
2455,91064,156,133,165472
2456,97368,655,1879,165472
2457,91875,2138,345,165472
2458,90660,1006,506405,165472
2459,72271,122782,200758,165472
2460,92076,454,930226,165472
2462,110978,25,19,165472
2463,91877,362,541,165472
2465,90917,479612,1785,165472
2467,91605,125,225,165472
2468,91306,155,4834,165472
2469,91738,678,115,165472
2470,90555,1357,468957,165472
2471,92493,1357,468957,165472
2472,92105,44,18,165472
2473,91991,1367,1044,165472
2474,90863,56,129,165472
2475,90567,1702,268,165472
2476,91187,142,55685,165472
2477,91055,1569,1283,165472
2478,92086,188,331,165472
2481,151691,611932,328765,165472
2482,149151,1653,175262,165472
2483,112922,29962,211089,165472
2485,160862,5327,337,165472
2488,54167,3337,790452,165472
2490,120784,154,1344,165472
2491,145893,1264,1218,165472
2492,138987,75483,905872,165472
2493,128133,65353,272224,165472
2494,174852,59646,59651,165472
2495,70544,1980761,6201,165472
2496,124298,409,224,165472
2497,139462,126,705,165472
2498,120764,502,1099,165472
2500,155776,535,1261,165472
2501,132477,350453,177933,165472
2502,151804,515296,98,165472
2503,156901,618884,618886,165472
2504,137338,255,729,165472
2505,134273,115,1618,165472
2506,123209,496,473,165472
2511,70334,1285,887684,165472
2512,84390,644523,757102,165472
2513,98084,1535,1304,165472
2514,105128,411,381,165472
2515,106557,461679,771121,165472
2516,109415,148689,577601,165472
2517,85333,33036,7082,165472
2518,84412,1857,474,165472
2520,65377,44,1509,165472
2521,71110,32,947,165472
2522,75648,493,335519,165472
2523,76636,1719,1847,165472
2524,72308,537,56,165472
2525,80354,1233,726939,165472
2526,79550,125,81,165472
2527,70909,989,907,165472
2528,74812,1868,430151,165472
2529,63442,32,1522,165472
2530,65462,2082,1375,165472
2531,69768,1522,15391,165472
2532,68408,1522,614916,165472
2533,67065,1522,1375,165472
2534,77189,1369,1201,165472
2535,71455,32,1257,165472
2537,78856,323,398,165472
2538,175550,1875064,1878588,165472
2539,122933,134,345,165472
2540,142192,334,242,165472
2541,139134,1264,202,165472
2542,120735,2076,2077,165472
2544,157208,1376,553746,165472
2546,120646,201,1852,165472
2548,144814,4749,518715,165472
2549,131646,5327,4787,165472
2550,57129,364915,1954,165472
2551,94964,46,991,165472
2552,107626,523198,51127,165472
2553,54443,1695,791176,165472
2554,56931,376915,45996,165472
2555,118665,678,502,165472
2557,157016,6196,502133,165472
2558,141098,113,255,165472
2559,160429,1669,634455,165472
2560,129332,1602,1015,165472
2561,139668,142,91346,165472
2563,118892,1517,1722,165472
2565,49408,39,989,165472
2566,187819,570487,628091,165472
2567,131369,86553,91768,165472
2568,120757,132,61,165472
2570,120613,96772,178,165472
2571,133093,206,401,165472
2572,147800,5132,5466,165472
2573,120274,813691,621507,165472
2574,129280,188,443,165472
2575,120449,1965,753696,165472
2577,119665,288,1833,165472
2579,154506,857458,369918,165472
2580,139239,5017,1631,165472
2581,151738,106,274,165472
2582,105399,329,1041,165472
2583,126250,335,194,165472
2585,133363,632385,555093,165472
2586,119219,99,551,165472
2587,123964,552,1454,165472
2589,143261,286,1572,165472
2590,136244,701,846548,165472
2593,110570,905,3508,165472
2594,125659,63533,4851,165472
2596,133189,498,32964,165472
2597,120836,545,139936,165472
2598,120797,131,671,165472
2599,126886,111,702,165472
2600,120907,492,179,165472
2605,137494,125,1876,165472
2606,138510,1701,1293,165472
2607,162973,799066,331379,165472
2609,115669,6260538,955521,165472
2611,155388,68207,682071,165472
2612,37913,1076,7217,165472
2613,87799,296,829252,165472
2614,90837,549526,217251,165472
2615,89652,7082,903272,165472
2616,99422,886,1432,165472
2617,120616,409,1838,165472
2618,118826,146264,855093,165472
2620,120865,1001,862932,165472
2622,140379,177,201,165472
2623,160298,725091,265668,165472
2624,165078,33152,643861,165472
2625,115693,1472,490513,165472
2628,120915,553,191,165472
2629,166252,1009,11,165472
2630,149723,628601,667,165472
2632,59643,194193,148212,165472
2633,23245,472,423685,165472
2634,53085,1088,489,165472
2639,82766,1159,769311,165472
2640,78346,8,432,165472
2641,81573,432,1659,165472
2642,86393,1659,164,165472
2643,94074,1659,432,165472
2644,21814,509,151377,165472
2648,21884,166972,164883,165472
2651,35899,557314,461549,165472
2652,50280,1088,183764,165472
2654,34398,1033,1647,165472
2655,89308,489,568499,165472
2656,48696,73,179408,165472
2657,73629,347,215,165472
2659,84156,101,1006,165472
2660,44121,792212,864851,165472
2661,45920,137999,75064,165472
2662,46534,58001,732378,165472
2664,49366,2994,944073,165472
2665,49169,54928,852599,165472
2668,84745,431139,105,165472
2669,53183,6,34534,165472
2670,52151,22,44,165472
2671,125439,21,424,165472
2672,139809,81572,9,165472
2674,126859,1696,4787,165472
2676,128278,164,421,165472
2677,186508,289799,176837,165472
2681,141105,5202,107808,165472
2682,164085,489644,122238,165472
2683,145660,196,1287,165472
2686,120802,147605,337211,165472
2687,120855,306,335,165472
2688,144214,237,656,165472
2690,122541,891092,391,165472
2691,120731,619,898546,165472
2692,130827,4376,1953,165472
2693,120370,344,1124767,165472
2694,142342,1191,725,165472
2695,139898,920992,1057,165472
2696,119038,508293,898317,165472
2697,119743,700875,341737,165472
2698,120554,679832,90638,165472
2699,99052,1099,468772,165472
2700,158983,5295,1778,165472
2701,120891,226,177,165472
2702,162677,491,4778,165472
2706,163651,4755,177639,165472
2707,137363,313,209,165472
2708,137439,729691,738789,165472
2709,158811,324397,926209,165472
2710,185937,231946,502671,165472
2712,120663,129,173,165472
2713,139414,597,403,165472
2716,87332,195,101,165472
2717,97428,195,101,165472
2718,157503,379,289,165472
2719,171363,553,1876,165472
2720,141369,111,391,165472
2722,149261,5048,4787,165472
2723,132347,279,413,165472
2724,163187,21,152,165472
2725,162830,689185,689187,165472
2726,49406,133,336531,165472
2727,48254,798826,8086,165472
2728,54331,18,59,165472
2729,56193,51,1859,165472
2730,72684,641939,1943,165472
2731,53198,529543,561158,165472
2732,55032,603402,921459,165472
2733,96378,8156,503627,165472
2734,91557,148,545,165472
2735,91129,714164,552,165472
2736,90774,1738,11,165472
2737,92585,314,409866,165472
2738,90886,473,1448,165472
2739,88939,418,155,165472
2740,91343,111944,1768,165472
2741,91637,152,107,165472
2742,92068,367,3508,165472
2743,91613,52244,369,165472
2744,91699,4881,723286,165472
2745,91530,134,46,165472
2746,91419,835925,1548,165472
2747,54033,371918,430604,165472
2748,92534,328,232,165472
2749,91554,404,313,165472
2750,93818,823563,3792,165472
2751,93051,555,161,165472
2752,93690,148,541,165472
2754,92850,884306,681413,165472
2757,83967,1448,1731,165472
2759,144168,379,931329,165472
2761,129167,98,1065,165472
2762,167404,246,5286,165472
2763,155267,112,623,165472
2764,63688,537,1159,165472
2765,122515,566089,747687,165472
2766,168449,4978,163988,165472
2769,138946,242,1618,165472
2770,131325,188,552,165472
2771,120620,132,295,165472
2772,165710,4709,4867,165472
2774,168987,187724,245507,165472
2775,138487,227317,541605,165472
2779,77663,886,1046,165472
2782,55304,1637,449734,165472
2784,58333,1637,183764,165472
2786,91178,698,705717,165472
2787,88889,106,249,165472
2788,66765,1037,92,165472
2789,77394,34,335519,165472
2790,82377,554,106387,165472
2791,80339,717,978,165472
2792,83530,978,994,165472
2793,118604,779866,365,165472
2794,89670,331,35,165472
2795,85995,331,35,165472
2796,95188,331,175,165472
2797,94737,158,161,165472
2798,100419,615,912001,165472
2799,102719,615,646943,165472
2800,104740,198925,1682,165472
2801,119843,146,949,165472
2802,96244,154,201,165472
2803,107798,21,243,165472
2804,85334,227039,569,165472
2805,130121,424,1001,165472
2806,133046,545,5017,165472
2807,176269,241,92522,165472
2808,105698,241,185,165472
2810,156887,412585,559551,165472
2812,160401,4898,5112,165472
2813,181833,136,454,165472
2815,91278,1283,1263,165472
2816,95382,1283,401936,165472
2817,103617,1283,572914,165472
2818,113438,1283,128218,165472
2819,73802,602,1159,165472
2820,58175,9,2025,165472
2822,104839,125,966,165472
2824,181733,235408,1281942,165472
2826,120657,104,893204,165472
2827,138304,136,234,165472
2828,160236,409,572,165472
2829,164108,983,232,165472
2835,163579,421,24,165472
2836,125971,4999,94231,165472
2837,126810,571727,33415,165472
2839,157183,234779,3353014,165472
2840,145531,99,321,165472
2841,164181,178574,102,165472
2843,118843,786281,865411,165472
2844,151582,5562,2028,165472
2846,97050,4230239,463592,165472
2847,31762,26,795,165472
2848,45251,533943,178509,165472
2851,81454,396,18,165472
2852,88146,738415,12836,165472
2856,59297,1076,409869,165472
2857,63823,1397313,29618,165472
2858,169547,228,906,165472
2859,88178,9416,918569,165472
2860,181316,1454,5561,165472
2861,126916,126,593,165472
2862,80491,532,76793,165472
2863,58182,1397313,6168,165472
2865,173390,238866,852616,165472
2866,77280,997,835144,165472
2867,89175,1697,706619,165472
2868,97390,1522,706619,165472
2870,61385,602,404,165472
2871,68473,685,608,165472
2872,82348,85605,545,165472
2874,50814,13,707251,165472
2875,108185,152,149,165472
2876,111419,174581,176904,165472
2877,73812,1657,268,165472
2878,82511,304,887701,165472
2879,99558,329,155546,165472
2880,91431,329,848355,165472
2881,150377,169,171,165472
2882,120716,245,853364,165472
2883,140397,363,204706,165472
2884,129884,449,5561,165472
2885,160338,1631,1653,165472
2886,159421,165159,1597,165472
2887,168172,5379,176981,165472
2888,164114,4997,4978,165472
2889,134618,128,279,165472
2890,120188,123,242,165472
2891,162360,562,1872,165472
2892,133122,686,353,165472
2893,134033,1538,731869,165472
2894,194314,239764,836683,165472
2896,60095,34,1847,165472
2897,87188,428086,420266,165472
2898,106664,459,1496,165472
2899,31397,236756,743595,165472
2900,95652,892,659601,165472
2901,79714,49853,861332,165472
2902,86154,578,587256,165472
2903,91799,578,769311,165472
2905,56443,1536,619938,165472
2906,156934,148,218,165472
2907,167427,78834,2071,165472
2908,171804,5476,1721,165472
2912,165854,654,69,165472
2915,86200,129,36,165472
2916,100802,216,1797,165472
2917,82089,458,678,165472
2918,91042,111,1688,165472
2919,86617,1373,154,165472
2921,68699,142,89244,165472
2922,61747,142,828447,165472
2924,80179,329,803298,165472
2925,65571,4462,762248,165472
2926,95270,95122,114616,165472
2927,37558,424743,2145,165472
2928,87980,195,622,165472
2929,82979,886,473,165472
2930,176093,23258,88529,165472
2931,97223,241131,865392,165472
2932,77405,152,724,165472
2935,33804,1766,2,165472
2936,34240,566948,43,165472
2937,35169,1055,566948,165472
2939,46126,54,1072,165472
2940,38559,28,1229,165472
2941,52225,106387,310989,165472
2942,85549,884,636694,165472
2943,104507,366,1641,165472
2944,61578,1511,308,165472
2946,59260,1397313,571674,165472
2947,58150,125,2085,165472
2948,57076,125,938,165472
2949,55928,125,266,165472
2950,80453,222,803,165472
2951,58461,142,462367,165472
2952,119256,1311,604,165472
2953,104431,346,582,165472
2956,94008,297,211,165472
2959,137523,157,93,165472
2961,160916,246,201,165472
2962,119114,14606,345291,165472
2964,192194,1971,279918,165472
2965,203408,68,1868,165472
2966,166896,651,1886964,165472
2967,48977,446715,566478,165472
2968,81633,92,125,165472
2969,61138,733,4462,165472
2970,83946,1428,1012,165472
2971,78754,1702,1448,165472
2972,93206,84,422638,165472
2973,97123,77007,1445,165472
2974,200469,1617,539,165472
2975,168501,4875,505,165472
2976,163988,115,99,165472
2977,142201,429,1556,165472
2978,144640,1612,117,165472
2979,172627,59863,12202,165472
2982,99710,780485,113474,165472
2983,59319,323,33821,165472
2984,67527,676979,10451787,165472
2985,93870,693,262,165472
2986,100502,1278,532478,165472
2987,96438,1364,502,165472
2988,81150,1673,494432,165472
2989,82398,549,962,165472
2990,97742,1096,508,165472
2991,70328,549,1433,165472
2992,91829,241232,684908,165472
2993,59800,125,805,165472
2995,185371,1691,463,165472
2996,166943,658,1458,165472
2997,120601,131,139,165472
3000,119698,1082,671,165472
3002,200849,1348,1012,165472
3003,170705,8506,749363,165472
3004,120596,563,25,165472
3005,145681,243,1401,165472
3006,140352,199,128,165472
3007,181288,96013,771794,165472
3008,156729,1528,644897,165472
3010,200071,220183,74009,165472
3011,65088,404,765546,165472
3013,99180,1062,794,165472
3014,82121,164,1807,165472
3015,77355,991,14,165472
3016,83767,1358,105,165472
3017,92796,424155,767741,165472
3018,89885,1062,794,165472
3019,97240,369,1488,165472
3020,106856,14,38,165472
3021,82427,931,141323,165472
3022,17925,36,533045,165472
3024,78087,226947,579991,165472
3028,61407,72,9,165472
3029,82817,23,185,165472
3030,55630,1536,619938,165472
3031,100475,304,885,165472
3032,67525,32,1875,165472
3033,94012,316,1006,165472
3034,70608,589248,1811,165472
3035,48380,2,1,165472
3036,82484,569239,579,165472
3037,65988,163,1159,165472
3038,50371,341431,623658,165472
3039,86465,1186,101,165472
3040,79540,195,14873,165472
3041,87700,612321,131985,165472
3042,93516,1419,1131,165472
3043,104837,397,620756,165472
3044,101669,11,412,165472
3045,105130,491402,11,165472
3046,113416,391274,601548,165472
3048,83254,331,402,165472
3051,149691,215,204,165472
3052,120655,1069,352558,165472
3053,151137,12683,19336,165472
3054,190641,853301,58876,165472
3055,165773,1364,451376,165472
3056,160620,5491,4778,165472
3057,118150,1208,51526,165472
3060,101605,35087,13932,165472
3061,34862,1078,1,165472
3062,56197,734,1912,165472
3063,105156,496,106,165472
3064,119908,5326,250214,165472
3066,66473,842,945522,165472
3067,95675,560962,104,165472
3068,84855,56,1648,165472
3070,86856,693,1475,165472
3071,94027,1579,36468,165472
3072,93565,333,115,165472
3073,59674,72,9,165472
3074,68762,602,2095,165472
3075,59646,366,376915,165472
3076,57187,493,511,165472
3077,164312,49694,60212,165472
3078,165859,4778,4936,165472
3079,178737,853364,330633,165472
3081,162661,136,207,165472
3082,143145,112,521,165472
3083,185125,5386,465,165472
3086,24852,439852,377766,165472
3087,96061,195,261,165472
3088,42546,285922,528621,165472
3089,40522,536009,821543,165472
3090,93509,177933,1521,165472
3091,80979,619938,945734,165472
3093,67411,886,1046,165472
3094,93512,928134,424,165472
3095,32551,2,2034,165472
3096,50738,742,57,165472
3097,33045,837925,71,165472
3098,87781,602,38,165472
3099,73692,886,1046,165472
3100,105265,1729,93,165472
3101,93010,14,335,165472
3102,89360,562318,1075,165472
3103,100680,404,134,165472
3104,95631,134,1301,165472
3105,99077,134,245,165472
3106,99291,598,674,165472
3107,101393,621,287,165472
3108,101889,313,117035,165472
3109,88007,154,651,165472
3111,87921,398,108,165472
3112,90556,651,843,165472
3113,146675,216,321,165472
3114,120363,158,741,165472
3115,155711,134,45,165472
3117,134154,1497,4209,165472
3120,104114,552,809031,165472
3125,172396,146,1653,165472
3127,144715,701,172,165472
3129,158371,95,241909,165472
3130,99165,158,246,165472
3132,10040,681933,202633,165472
3134,28950,300064,663077,165472
3135,79239,38,11,165472
3138,96171,1319,1974,165472
3141,100828,197,172,165472
3142,96328,95104,857253,165472
3143,63056,1511,1536,165472
3145,150216,279,1952,165472
3146,205000,1705,1235,165472
3147,120689,158,1556,165472
3148,124315,1497,234,165472
3150,141974,32536,38918,165472
3152,67328,961,313,165472
3153,51337,558663,335497,165472
3155,166485,149,334,165472
3156,182789,245,111,165472
3157,164912,15,133,165472
3158,162866,84,955342,165472
3159,120910,188,674221,165472
3160,175880,372366,959,165472
3161,119079,146,239,165472
3162,174204,56,313,165472
3163,151568,17968,2077,165472
3165,106455,648,454,165472
3167,66892,197,268,165472
3168,64276,1228,454,165472
3169,87231,459,576,165472
3171,53226,797531,2131,165472
3173,146838,199,139,165472
3174,125664,12,65418,165472
3175,177789,741,244,165472
3176,134119,354,569,165472
3177,195945,1084,258402,165472
3178,174856,243,78837,165472
3179,145653,1833,1015,165472
3181,120866,428965,195083,165472
3182,192335,504875,887721,165472
3183,174268,688875,800332,165472
3185,120834,16,473802,165472
3186,172493,213,1401,165472
3189,156812,5561,526,165472
3190,134983,652,291,165472
3192,169302,223499,471441,165472
3194,70903,659,602,165472
3196,46359,34,852279,165472
3197,95897,125,1319,165472
3198,70511,537,163,165472
3200,70290,197,949935,165472
3201,65724,197,947,165472
3203,97162,173,554,165472
3204,77269,6,59,165472
3206,86859,1829,313,165472
3208,107659,389,168,165472
3210,83929,576,492,165472
3211,94924,658,554,165472
3213,106364,175834,1127,165472
3214,88707,126,335344,165472
3217,29606,31098,545298,165472
3219,100318,429,546,165472
3221,83851,1891,840531,165472
3223,90366,275138,212567,165472
3224,58625,645402,457219,165472
3225,186975,5327,5466,165472
3230,71935,685,1703,165472
3235,81748,1967,195,165472
3238,120662,191,171,165472
3240,156639,272401,486413,165472
3241,201840,864856,158923,165472
3243,104187,276,409,165472
3244,76095,377,55685,165472
3246,104797,243,291,165472
3247,105417,155,1749,165472
3248,108147,155,1562,165472
3249,104389,1711,36,165472
3250,106246,16,1759,165472
3251,88683,404,843,165472
3252,105323,199,563,165472
3253,105793,196,1022,165472
3254,108525,196,1022,165472
3255,104694,158,133,165472
3256,105112,148,271,165472
3257,103855,126,1365,165472
3258,104070,658,246,165472
3259,104231,129,173,165472
3260,104454,603,307,165472
3261,105415,403,1714,165472
3262,105665,498247,936403,165472
3263,105812,648,437,165472
3264,103893,1785,661,165472
3265,104684,334,504897,165472
3266,103905,688143,688145,165472
3267,104815,223,351042,165472
3268,105477,23,1268,165472
3269,104291,154,13,165472
3270,104040,665,446702,165472
3271,105046,518,641,165472
3272,103759,172,568421,165472
3273,134084,63,869728,165472
3274,105414,403,492,165472
3275,144117,353,1218,165472
3276,171356,553,1624,165472
3280,69754,173735,738746,165472
3281,144801,421838,4217767,165472
3283,67433,1687,1025,165472
3284,67848,1715,940946,165472
3285,163978,138,948679,165472
3286,184907,254402,916406,165472
3287,220099,191906,394251,165472
3289,209189,91766,955356,165472
3294,74455,104507,2072,165472
3295,107920,427646,113936,165472
3296,62376,1627,730938,165472
3298,181984,61,4874,165472
3299,162983,212,473,165472
3300,134847,4874,593664,165472
3301,190138,246,1612,165472
3302,159272,329339,699306,165472
3303,221023,9506752,3069997,165472
3306,18773,305087,448224,165472
3307,21749,156039,5681967,165472
3308,87265,369,1185,165472
3310,12349,588033,701012,165472
3313,84395,334057,503627,165472
3315,43618,57,893584,165472
3316,184858,255,289656,165472
3317,185014,14,1497,165472
3323,194368,1872,161,165472
3324,186045,362,541,165472
3325,156841,187,391,165472
3326,181151,788009,906,165472
3327,218043,87904,573093,165472
3328,165798,1845,86811,165472
3329,94347,852965,138389,165472
3330,55471,81,385757,165472
3331,85980,443268,490402,165472
3334,40506,7,64,165472
3338,97372,522554,777749,165472
3341,42276,391062,2024,165472
3342,86969,546,115,165472
3344,56875,450138,36546,165472
3345,62793,114581,751044,165472
3347,86005,1747,1133,165472
3350,55353,1627,573871,165472
3353,218112,1324,569336,165472
3354,183523,641,209,165472
3355,142688,136,1449,165472
3357,181530,579823,94789,165472
3358,101698,983,244359,165472
3359,78902,16055,598,165472
3360,91217,432,1347,165472
3361,94812,126,215,165472
3362,72890,20897,101604,165472
3363,69704,377,165,165472
3364,42208,133,129894,165472
3365,49730,78,1374,165472
3368,51411,6,1739,165472
3370,94731,7,297,165472
3372,64110,1719,1816,165472
3374,104057,206365,736705,165472
3378,118043,518,9,165472
3379,53137,6,1257,165472
3384,72251,527,1727,165472
3385,90274,158,1006,165472
3386,102138,476,70826,165472
3387,98645,1006,47,165472
3388,93148,1475,227039,165472
3389,91400,9315,122716,165472
3390,91934,576,187,165472
3391,94321,187,1162,165472
3392,98309,658,1683,165472
3393,92834,461021,121,165472
3394,92666,107,246,165472
3395,93596,313,107,165472
3396,79588,1345,568,165472
3397,82474,1345,568,165472
3398,87755,1345,568,165472
3400,108526,422,73418,165472
3401,88760,1411,707,165472
3402,90219,413559,1426,165472
3403,81400,1673,430151,165472
3404,46435,916067,1766,165472
3405,51994,603336,21004,165472
3406,43379,6,56292,165472
3408,195685,21,109773,165472
3409,195714,1701,5123,165472
3410,180181,238758,353184,165472
3412,95800,1075976,1212486,165472
3414,48316,34,428354,165472
3415,72443,855486,94616,165472
3417,44517,44,186576,165472
3418,103074,215,133,165472
3420,78718,199,912001,165472
3421,77975,1371,299122,165472
3422,91939,42437,382975,165472
3423,96054,401,2064,165472
3424,97216,732,1115,165472
3425,100168,243,49,165472
3426,102175,648,1711,165472
3428,78950,685,1159,165472
3429,99317,781276,,165472
3430,71402,314,486136,165472
3431,82250,314,409866,165472
3432,89003,314,706298,165472
3433,92857,314,1464,165472
3434,109578,314,1153,165472
3435,36775,534045,1766,165472
3436,101787,21,1714,165472
3438,100758,387432,48,165472
3439,103060,876958,1831,165472
3440,108308,48,876958,165472
3441,87985,664,1367,165472
3442,90693,2332,138483,165472
3444,92675,241,316455,165472
3445,77530,1159,169,165472
3446,113133,1624,1471,165472
3447,28944,612847,707023,165472
3448,93105,245,1845,165472
3449,95238,473,553,165472
3450,107050,493,527,165472
3451,61735,75,1627,165472
3452,165929,1472,4691,165472
3453,195778,5098,5447,165472
3454,202402,5281,922342,165472
3455,146516,318821,782561,165472
3456,191043,536954,708216,165472
3459,91142,321,1696,165472
3461,57261,41405,152204,165472
3462,27977,122,2104,165472
3466,107091,375,1301,165472
3467,57163,56,2048,165472
3468,54997,56,1276,165472
3469,53946,75,545298,165472
3470,71411,813272,613364,165472
3471,75860,377,76,165472
3473,74718,81175,102078,165472
3474,117468,902,871406,165472
3475,43924,105,72,165472
3476,99871,209,1615,165472
3477,112950,1439,1028,165472
3478,93378,1617,5246,165472
3479,89457,111,442,165472
3480,91445,433,338061,165472
3481,146882,131,5013,165472
3483,138749,177,11,165472
3484,192614,5045,908094,165472
3489,102057,163,245,165472
3492,17416,884388,126566,165472
3494,65126,78,4794,165472
3496,95564,511,1919,165472
3497,85919,55685,1673,165472
3498,77928,1113,591968,165472
3499,100157,1001,87,165472
3500,104928,345,1601,165472
3501,89643,398,1258,165472
3502,107630,474,173,165472
3503,69293,94081,52023,165472
3504,74958,1159,34,165472
3505,93640,126,432,165472
3506,79640,56,205067,165472
3507,63374,493,527,165472
3508,75029,142,313381,165472
3510,186151,598,1029,165472
3511,217756,274,1624,165472
3512,122459,141,378,165472
3513,160797,169,168,165472
3514,172632,453,1804,165472
3515,183503,341737,730993,165472
3516,51406,71,1571,165472
3519,77572,1727,148,165472
3521,97940,619185,473802,165472
3524,82031,1545,591485,165472
3525,86927,158,478,165472
3526,98067,188,546,165472
3527,93773,216,1835,165472
3528,102713,56,659,165472
3529,82934,197,1448,165472
3531,99014,154299,63793,165472
3534,191754,113,1557,165472
3535,144084,288,85762,165472
3536,171433,1774,157,165472
3537,149367,56,4,165472
3538,166175,700875,60221,165472
3539,236216,177222,429289,165472
3543,83833,43,827663,165472
3544,102898,1281,113935,165472
3545,68327,591485,1868,165472
3546,56687,12,1076,165472
3548,51383,751426,875861,165472
3549,48140,8,1739,165472
3550,85701,366,309,165472
3551,74860,163,59,165472
3552,80487,331,1098,165472
3553,176783,5188,372176,165472
3554,199725,154071,929615,165472
3555,141926,19,2,165472
3556,159097,249,678,165472
3557,104549,412,448,165472
3559,44837,122,1954,165472
3563,132910,379,40472,165472
3564,158622,4692,286,165472
3565,198021,204,171,165472
3566,189584,228,362,165472
3567,180837,1388,265155,165472
3568,162348,553796,7115,165472
3569,154421,433697,1685,165472
3571,220100,75359,112001,165472
3572,106521,2663,76862,165472
3573,112634,1698,2037,165472
3574,115834,884306,348186,165472
3576,93185,1492,636694,165472
3577,96324,145,879186,165472
3578,172495,128,1618,165472
3580,153464,218,576,165472
3581,188674,799591,683455,165472
3584,85276,152,438585,165472
3586,80913,788829,271165,165472
3587,80923,565907,591968,165472
3590,71772,455133,23,165472
3591,85970,474,414,165472
3592,84315,885286,253502,165472
3593,185183,237,1608,165472
3594,210616,77604,242266,165472
3596,156323,5172,152638,165472
3597,174336,1605,887144,165472
3598,171359,16,1492,165472
3599,37514,69,337113,165472
3604,56048,751426,81,165472
3606,41716,37,69,165472
3608,89791,607,197354,165472
3609,181786,629138,814384,165472
3614,104438,1001,115,165472
3615,130623,5569,1115,165472
3616,217630,4755,2546,165472
3617,215129,5227,5405,165472
3618,196216,95,768319,165472
3619,80881,42976,50673,165472
3622,66495,600531,1449,165472
3623,120755,129,779084,165472
3624,184894,329,5562,165472
3625,207998,524,126407,165472
3626,154443,822062,216221,165472
3627,55830,38501,270766,165472
3628,34742,78,140865,165472
3629,15864,122,841501,165472
3632,39631,122,1809,165472
3633,64757,493872,1671,165472
3634,58576,44,18,165472
3635,76752,549,819,165472
3637,89960,94789,708136,165472
3638,79574,549,1042,165472
3639,71807,549,489,165472
3640,50598,122,41602,165472
3641,14624,701012,312238,165472
3643,36824,78,1333,165472
3646,208003,1454,505,165472
3648,50095,875861,1088,165472
3649,80365,152,1381,165472
